AÑO_INSCRIPCION,MES_INSCRIPCION,COD_SEXO,COD_HECHO,COD_INSCRIPCION_1,COD_INSCRIPCION_2,UBIGEO_L,UBIGEO_INEI_L,DEPA_CONT_L,PROV_PAIS_L,DIST_CIUD_L,Nacional_L,CANTIDAD
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,190703,200703,Piura,Talara,La Brea,Nacional,2
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,190704,200704,Piura,Talara,Lobitos,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,190705,200706,Piura,Talara,Máncora,Nacional,4
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,190706,200705,Piura,Talara,Los Órganos,Nacional,4
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,190801,200801,Piura,Sechura,Sechura,Nacional,23
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,190802,200805,Piura,Sechura,Vice,Nacional,10
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,190803,200803,Piura,Sechura,Bernal,Nacional,4
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,190805,200804,Piura,Sechura,Cristo Nos Valga,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,200101,210101,Puno,Puno,Puno,Nacional,96
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,200102,210102,Puno,Puno,Ácora,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,200201,210201,Puno,Azángaro,Azángaro,Nacional,29
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,200202,210202,Puno,Azángaro,Achaya,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,200301,210301,Puno,Carabaya,Macusani,Nacional,14
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,200302,210302,Puno,Carabaya,Ajoyani,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,200303,210303,Puno,Carabaya,Ayapata,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,200304,210304,Puno,Carabaya,Coasa,Nacional,6
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,200305,210305,Puno,Carabaya,Corani,Nacional,2
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,200306,210306,Puno,Carabaya,Crucero,Nacional,4
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,200308,210308,Puno,Carabaya,Ollachea,Nacional,2
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,200401,210401,Puno,Chucuito,Juli,Nacional,15
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,200402,210402,Puno,Chucuito,Desaguadero,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,200410,210407,Puno,Chucuito,Zepita,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,200412,210404,Puno,Chucuito,Kelluyo,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,200501,210601,Puno,Huancané,Huancané,Nacional,15
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,200601,210701,Puno,Lampa,Lampa,Nacional,5
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,200609,210709,Puno,Lampa,Santa Lucía,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,200701,210801,Puno,Melgar,Ayaviri,Nacional,24
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,200702,210802,Puno,Melgar,Antauta,Nacional,5
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,200706,210806,Puno,Melgar,Nuñoa,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,200801,211201,Puno,Sandia,Sandia,Nacional,6
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,200803,211202,Puno,Sandia,Cuyocuyo,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,200806,211204,Puno,Sandia,Patambuco,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,200808,211207,Puno,Sandia,San Juan del Oro,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,200901,211101,Puno,San Román,Juliaca,Nacional,224
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,200905,211105,Puno,San Román,San Miguel,Nacional,16
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,201001,211301,Puno,Yunguyo,Yunguyo,Nacional,3
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,201101,211001,Puno,San Antonio de Putina,Putina,Nacional,4
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,201201,210501,Puno,El Collao,Ilave,Nacional,14
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210101,220101,San Martín,Moyobamba,Moyobamba,Nacional,76
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210105,220105,San Martín,Moyobamba,Soritor,Nacional,11
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210201,220401,San Martín,Huallaga,Saposoa,Nacional,16
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210204,220406,San Martín,Huallaga,Tingo de Saposoa,Nacional,2
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210205,220402,San Martín,Huallaga,Alto Saposoa,Nacional,3
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210301,220501,San Martín,Lamas,Lamas,Nacional,3
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210303,220503,San Martín,Lamas,Barranquita,Nacional,2
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210305,220505,San Martín,Lamas,Cuñumbuqui,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210306,220506,San Martín,Lamas,Pinto Recodo,Nacional,2
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210313,220510,San Martín,Lamas,Tabalosos,Nacional,2
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210314,220511,San Martín,Lamas,Zapatero,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210315,220502,San Martín,Lamas,Alonso de Alvarado,Nacional,5
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210401,220601,San Martín,Mariscal Cáceres,Juanjuí,Nacional,64
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210403,220603,San Martín,Mariscal Cáceres,Huicungo,Nacional,2
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210501,220801,San Martín,Rioja,Rioja,Nacional,67
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210505,220804,San Martín,Rioja,Nueva Cajamarca,Nacional,14
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210506,220803,San Martín,Rioja,Elías Soplín Vargas,Nacional,11
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210507,220807,San Martín,Rioja,San Fernando,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210508,220805,San Martín,Rioja,Pardo Miguel,Nacional,6
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210509,220802,San Martín,Rioja,Awajun,Nacional,8
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210601,220901,San Martín,San Martín,Tarapoto,Nacional,161
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210606,220904,San Martín,San Martín,Chazuta,Nacional,3
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210611,220910,San Martín,San Martín,Morales,Nacional,14
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210619,220913,San Martín,San Martín,Sauce,Nacional,3
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210620,220914,San Martín,San Martín,Shapaja,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210621,220909,San Martín,San Martín,La Banda de Shilcayo,Nacional,8
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210701,220201,San Martín,Bellavista,Bellavista,Nacional,18
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210702,220206,San Martín,Bellavista,San Rafael,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210703,220205,San Martín,Bellavista,San Pablo,Nacional,6
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210704,220202,San Martín,Bellavista,Alto Biavo,Nacional,6
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210706,220203,San Martín,Bellavista,Bajo Biavo,Nacional,9
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210801,221001,San Martín,Tocache,Tocache,Nacional,48
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210805,221005,San Martín,Tocache,Uchiza,Nacional,5
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210901,220701,San Martín,Picota,Picota,Nacional,11
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210902,220702,San Martín,Picota,Buenos Aires,Nacional,2
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210903,220703,San Martín,Picota,Caspisapa,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210907,220707,San Martín,Picota,San Hilarión,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,210910,220708,San Martín,Picota,Shamboyacu,Nacional,7
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,211001,220301,San Martín,El Dorado,San José de Sisa,Nacional,11
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,211003,220305,San Martín,El Dorado,Shatoja,Nacional,3
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,211004,220303,San Martín,El Dorado,San Martín,Nacional,3
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,220101,230101,Tacna,Tacna,Tacna,Nacional,120
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,220102,230103,Tacna,Tacna,Calana,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,220109,230108,Tacna,Tacna,Pocollay,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,220111,230102,Tacna,Tacna,Alto de la Alianza,Nacional,4
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,220112,230104,Tacna,Tacna,Ciudad Nueva,Nacional,8
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,220113,230110,Tacna,Tacna,Coronel Gregorio Albarracín Lanchipa,Nacional,22
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,220301,230301,Tacna,Jorge Basadre,Locumba,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,220303,230302,Tacna,Jorge Basadre,Ilabaya,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,220401,230201,Tacna,Candarave,Candarave,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,230101,240101,Tumbes,Tumbes,Tumbes,Nacional,106
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,230103,240103,Tumbes,Tumbes,La Cruz,Nacional,2
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,230201,240201,Tumbes,Contralmirante Villar,Zorritos,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,230203,240203,Tumbes,Contralmirante Villar,Canoas de Punta Sal,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,230301,240301,Tumbes,Zarumilla,Zarumilla,Nacional,9
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,230303,240304,Tumbes,Zarumilla,Papayal,Nacional,2
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,230304,240302,Tumbes,Zarumilla,Aguas Verdes,Nacional,8
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,240101,070101,Callao,Callao,Callao,Nacional,121
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,240102,070102,Callao,Callao,Bellavista,Nacional,118
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,240104,070103,Callao,Callao,Carmen de la Legua Reynoso,Nacional,63
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,240106,070106,Callao,Callao,Ventanilla,Nacional,146
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,250101,250101,Ucayali,Coronel Portillo,Calleria,Nacional,228
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,250102,250105,Ucayali,Coronel Portillo,Yarinacocha,Nacional,161
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,250103,250104,Ucayali,Coronel Portillo,Masisea,Nacional,7
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,250104,250102,Ucayali,Coronel Portillo,Campoverde,Nacional,6
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,250105,250103,Ucayali,Coronel Portillo,Iparia,Nacional,4
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,250106,250106,Ucayali,Coronel Portillo,Nueva Requena,Nacional,4
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,250201,250301,Ucayali,Padre Abad,Padre Abad,Nacional,21
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,250203,250303,Ucayali,Padre Abad,Curimana,Nacional,5
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,250204,250304,Ucayali,Padre Abad,Neshuya,Nacional,11
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,250207,250306,Ucayali,Padre Abad,Huipoca,Nacional,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,250301,250201,Ucayali,Atalaya,Raimondi,Nacional,27
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,250302,250203,Ucayali,Atalaya,Tahuania,Nacional,8
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,250303,250204,Ucayali,Atalaya,Yurua,Nacional,4
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,250304,250202,Ucayali,Atalaya,Sepahua,Nacional,6
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,920202, ,América,Argentina,Buenos Aires,Extranjero,26
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,920203, ,América,Argentina,Córdoba,Extranjero,5
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,920205, ,América,Argentina,La Plata,Extranjero,2
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,920206, ,América,Argentina,Mendoza,Extranjero,2
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,920401, ,América,Bolivia,Cochabamba,Extranjero,4
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,920403, ,América,Bolivia,La Paz,Extranjero,9
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,920405, ,América,Bolivia,Santa Cruz,Extranjero,5
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,920505, ,América,Brasil,Manaos,Extranjero,3
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,920508, ,América,Brasil,Rio Branco,Extranjero,5
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,920509, ,América,Brasil,Rio De Janeiro,Extranjero,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,920510, ,América,Brasil,Sao Paulo,Extranjero,6
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,920601, ,América,Canadá,Montreal,Extranjero,3
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,920602, ,América,Canadá,Ottawa,Extranjero,3
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,920603, ,América,Canadá,Toronto,Extranjero,5
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,920604, ,América,Canadá,Vancouver,Extranjero,2
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,920702, ,América,Colombia,Bogotá,Extranjero,2
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,920706, ,América,Colombia,Medellín,Extranjero,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,921002, ,América,Chile,Arica,Extranjero,18
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,921005, ,América,Chile,Iquique,Extranjero,13
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,921006, ,América,Chile,Santiago,Extranjero,65
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,921101, ,América,Ecuador,Guayaquil,Extranjero,6
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,921102, ,América,Ecuador,Loja,Extranjero,7
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,921104, ,América,Ecuador,Machala,Extranjero,5
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,921105, ,América,Ecuador,Quito,Extranjero,6
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,921303, ,América,Estados Unidos de América,Boston,Extranjero,3
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,921304, ,América,Estados Unidos de América,Chicago,Extranjero,5
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,921308, ,América,Estados Unidos de América,Denver,Extranjero,6
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,921313, ,América,Estados Unidos de América,Houston,Extranjero,3
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,921315, ,América,Estados Unidos de América,Los Ángeles,Extranjero,3
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,921317, ,América,Estados Unidos de América,Miami,Extranjero,21
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,921319, ,América,Estados Unidos de América,Nueva York,Extranjero,3
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,921325, ,América,Estados Unidos de América,San Francisco,Extranjero,5
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,921328, ,América,Estados Unidos de América,Seattle,Extranjero,3
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,921331, ,América,Estados Unidos de América,Washington D. C.,Extranjero,7
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,921332, ,América,Estados Unidos de América,Paterson,Extranjero,14
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,921356, ,América,Estados Unidos de América,Arizona,Extranjero,2
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,921373, ,América,Estados Unidos de América,Dallas,Extranjero,5
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,921374, ,América,Estados Unidos de América,Salt Lake City,Extranjero,5
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,921381, ,América,Estados Unidos de América,Atlanta,Extranjero,6
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,921902, ,América,México,México D.F.,Extranjero,5
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,922101, ,América,Panamá,Panamá,Extranjero,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,922201, ,América,Paraguay,Asunción,Extranjero,2
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,922401, ,América,República Dominicana,Santo Domingo,Extranjero,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,922701, ,América,Uruguay,Montevideo,Extranjero,1
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,941703, ,Europa,Italia,Florencia,Extranjero,5
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,941706, ,Europa,Italia,Milán,Extranjero,22
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,941709, ,Europa,Italia,Roma,Extranjero,6
2026,Enero,Hombre,Nacimiento,Ordinaria,Inscripción,941711, ,Europa,Italia,Turín,Extranjero,6
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,010601,010401,Amazonas,Condorcanqui,Nieva,Nacional,4
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,010602,010403,Amazonas,Condorcanqui,Río Santiago,Nacional,1
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,010603,010402,Amazonas,Condorcanqui,El Cenepa,Nacional,1
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,010701,010701,Amazonas,Utcubamba,Bagua Grande,Nacional,3
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,020101,020101,Áncash,Huaraz,Huaraz,Nacional,1
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,020502,020802,Áncash,Casma,Buena Vista Alta,Nacional,2
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,021301,021801,Áncash,Santa,Chimbote,Nacional,2
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,021305,021806,Áncash,Santa,Nepeña,Nacional,2
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,021307,021808,Áncash,Santa,Santa,Nacional,1
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,021309,021809,Áncash,Santa,Nuevo Chimbote,Nacional,2
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,021410,021909,Áncash,Sihuas,San Juan,Nacional,1
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,021505,022005,Áncash,Yungay,Quillo,Nacional,1
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,040101,040101,Arequipa,Arequipa,Arequipa,Nacional,14
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,040107,040110,Arequipa,Arequipa,Miraflores,Nacional,1
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,040119,040122,Arequipa,Arequipa,Socabaya,Nacional,2
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,040125,040128,Arequipa,Arequipa,Yura,Nacional,1
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,040127,040107,Arequipa,Arequipa,Jacobo Hunter,Nacional,1
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,040128,040102,Arequipa,Arequipa,Alto Selva Alegre,Nacional,2
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,040129,040129,Arequipa,Arequipa,José Luis Bustamante y Rivero,Nacional,1
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,040201,040501,Arequipa,Caylloma,Chivay,Nacional,1
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,040301,040201,Arequipa,Camaná,Camaná,Nacional,1
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,040403,040303,Arequipa,Caravelí,Atico,Nacional,1
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,040407,040307,Arequipa,Caravelí,Chala,Nacional,3
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,040701,040701,Arequipa,Islay,Mollendo,Nacional,1
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,050101,050101,Ayacucho,Huamanga,Ayacucho,Nacional,1
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,050115,050115,Ayacucho,Huamanga,Jesús Nazareno,Nacional,1
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,050403,050503,Ayacucho,La Mar,Ayna,Nacional,1
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,050408,050507,Ayacucho,La Mar,Santa Rosa,Nacional,1
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,050410,050510,Ayacucho,La Mar,Anchihuay,Nacional,1
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,050901,051101,Ayacucho,Vilcas Huamán,Vilcas Huamán,Nacional,2
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,060101,060101,Cajamarca,Cajamarca,Cajamarca,Nacional,3
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,060105,060105,Cajamarca,Cajamarca,Encañada,Nacional,1
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,060202,060202,Cajamarca,Cajabamba,Cachachi,Nacional,1
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,060801,060801,Cajamarca,Jaén,Jaén,Nacional,1
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,061104,060905,Cajamarca,San Ignacio,Namballe,Nacional,1
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,070101,080101,Cusco,Cusco,Cusco,Nacional,3
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,070104,080104,Cusco,Cusco,San Jerónimo,Nacional,1
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,070105,080105,Cusco,Cusco,San Sebastián,Nacional,2
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,070901,080901,Cusco,La Convención,Santa Ana,Nacional,1
2026,Enero,Hombre,Nacimiento,Extemporánea menor de edad,Inscripción,070910,080910,Cusco,La Convención,Pichari,Nacional,1
